"","FTR.Close","UBSI.Close","INO.Close","FFIN.Close","GOOG.Close","ONCY.Close","ARWR.Close","COST.Close","AAL.Close","MSFT.Close","DLTR.Close","KGJI.Close","AMZN.Close","ROST.Close","NFLX.Close","HOFT.Close","RRGB.Close","JBLU.Close"
"2772",7.34,34.75,4.58,22.35,1086.400024,5.89,4.85,189.100006,52.669998,87.110001,108.860001,1.98,1209.589966,80.910004,205.630005,40.950001,55.049999,21.690001
"2773",7.25,34.799999,4.48,22.475,1102.22998,6.46,4.87,187.75,52.650002,88.190002,111.139999,1.99,1229.140015,81.970001,209.990005,40.75,54.049999,21.379999
"2774",7.34,35.049999,4.32,22.525,1106.939941,7.315,4.55,188.479996,52.130001,88.279999,109.099998,2,1246.869995,81.220001,212.050003,40.75,54.049999,21.280001
"2775",7.13,35.049999,4.36,23.075001,1106.26001,7.505,4.62,186.289993,52.080002,88.220001,109.690002,1.96,1252.699951,80.510002,209.309998,40.950001,53.700001,21.469999
"2776",7.43,35.799999,4.35,23.35,1102.609985,8.075,4.4,185.419998,53.779999,87.82,109.629997,1.93,1254.329956,80.68,212.520004,40.900002,54.599998,21.59
"2777",7.72,36.849998,4.47,23.85,1105.52002,7.22,5.04,189.380005,56.419998,88.080002,111.349998,1.92,1276.680054,82.559998,217.240005,41.700001,55.25,22.34
"2778",8.3,36.900002,4.48,23.924999,1122.26001,7.315,5.72,191.839996,58.470001,89.599998,114.839996,1.99,1305.199951,83.580002,221.229996,42,55.75,22.93
"2779",7.82,36.5,4.38,23.549999,1121.76001,7.6,5.6,191.529999,57.98,88.349998,112.879997,1.92,1304.859985,80.870003,221.529999,41.299999,53.450001,22.299999
"2780",7.42,36.75,4.4,23.625,1131.97998,7.6,5.72,192.289993,58.16,90.139999,112.800003,1.93,1295,81.300003,217.5,41.25,53.299999,22.450001
"2781",7.21,36.25,4.33,23.299999,1129.790039,7.505,5.72,191.509995,58.34,90.099998,112.900002,1.93,1293.319946,81.650002,220.330002,40.099998,52.5,22.48
"2782",7.77,36.799999,4.39,23.674999,1137.51001,7.41,6.29,192.289993,58.060001,90,114.730003,1.96,1294.579956,83.760002,220.460007,40.049999,52.75,22.57
"2783",8.53,36.799999,4.64,23.85,1155.810059,7.22,6.39,194.380005,58.099998,91.610001,115.019997,1.92,1327.310059,84.480003,227.580002,39.599998,52.849998,22.59
"2784",8.09,36.700001,5.69,23.775,1169.969971,6.84,6.28,193.419998,58.290001,91.900002,114.699997,1.93,1362.540039,84.580002,250.289993,39.5,52.75,22.530001
"2785",8.21,36,5.09,23.5,1164.23999,6.46,6.11,194.240005,54.790001,91.82,114.339996,1.91,1357.51001,84.589996,261.299988,39.049999,52.450001,22.049999
"2786",8.29,36.200001,5.14,23.375,1170.369995,6.365,6.29,197.949997,53.049999,92.330002,115.07,1.87,1377.949951,84.389999,269.700012,39.650002,53.450001,20.690001
"2787",8.26,35.900002,5.05,23.4,1175.839966,6.555,6.12,198.910004,53.07,94.059998,115.43,1.9,1402.050049,85.459999,274.600006,39.549999,53.200001,20.5
"2788",8.05,36.049999,4.85,23.65,1175.579956,6.08,6.17,198.320007,52.68,93.919998,116.349998,1.88,1417.680054,84.57,284.589996,38.799999,53.400002,20.280001
"2789",8.07,36.799999,4.72,23.575001,1163.689941,5.985,6.14,197.910004,52.59,92.739998,114.599998,1.85,1437.819946,83.389999,278.799988,38.599998,52.400002,20.65
"2790",8.19,36.799999,4.56,23.225,1169.939941,5.7,6.18,194.869995,54.32,95.010002,115,1.81,1450.890015,82.389999,270.299988,37.150002,52.650002,20.860001
"2791",8.08,36.950001,4.42,23.475,1167.699951,5.51,6.15,193.470001,53.880001,94.260002,113.870003,1.85,1390,82,265.070007,37,52.049999,20.940001
"2792",7.84,36.299999,4.25,23.35,1111.900024,5.32,5.9,190.990005,52.099998,91.779999,108.830002,1.89,1429.949951,79.080002,267.429993,37.049999,52.599998,20.33
"2793",7.66,34.450001,4.1,22.475,1055.800049,5.035,5.45,182.770004,49.759998,88,105.239998,1.81,1390,76.900002,254.259995,36.900002,52.549999,19.82
"2794",7.78,34.650002,4.22,22.700001,1080.599976,5.225,5.71,185.009995,51.18,91.330002,107.849998,1.78,1442.839966,78.330002,265.720001,37.150002,53,20.35
"2795",7.67,34.799999,4.26,22.924999,1048.579956,4.845,5.86,183.190002,51.400002,89.610001,106.080002,1.76,1416.780029,77.989998,264.559998,37.099998,53.849998,20.389999
"2796",7.15,33.650002,4.06,22.25,1001.52002,4.56,5.66,178.610001,48.599998,85.010002,101.580002,1.78,1350.5,75.059998,250.100006,36.849998,52.200001,19.83
"2797",6.81,34.450001,4.07,22.799999,1037.780029,4.56,5.59,180.720001,48.360001,88.18,107.620003,1.78,1339.599976,77.32,249.470001,37.450001,53.200001,19.889999
"2798",7.64,35.150002,4.05,22.85,1051.939941,4.845,5.31,181.059998,50.09,89.129997,104.739998,1.76,1386.22998,77.349998,257.950012,37.349998,53.900002,19.870001
"2799",7.9,35.450001,4.12,22.85,1052.099976,4.75,5.16,184.149994,50.869999,89.830002,104.839996,1.69,1414.51001,77.82,258.269989,36.900002,53.150002,19.959999
"2800",8.23,36.25,4.18,23.5,1069.699951,4.75,5.47,187.350006,51.07,90.809998,105.870003,1.71,1451.050049,78.93,266,36.299999,54.25,20.139999
"2801",8.89,36.5,4.11,23.700001,1089.52002,4.845,5.83,191.479996,51.669998,92.660004,108.57,1.68,1461.76001,80.610001,280.269989,37,55.299999,20.299999
"2802",9.22,37.049999,4.2,24,1094.800049,4.75,5.57,191.559998,51.580002,92,107.959999,1.64,1448.689941,80.169998,278.519989,37.349998,53.650002,20.299999
"2803",8.72,37.049999,4.22,23.475,1102.459961,4.75,5.65,188.119995,51.720001,92.720001,106.809998,1.66,1468.349976,77.980003,278.549988,38.25,52.299999,20.02
"2804",8.76,37.799999,4.22,23.799999,1111.339966,4.655,5.54,185.75,52.779999,91.489998,105.690002,1.88,1482.920044,77.879997,281.040009,38.599998,52.400002,20.74
"2805",8.06,37,4.18,23.4,1106.630005,4.655,5.54,186.589996,52.98,91.730003,107,1.85,1485.339966,78.5,278.140015,37.900002,53.150002,20.85
"2806",9.1,37.549999,4.24,23.700001,1126.790039,4.56,5.8,189.809998,53.389999,94.059998,106.610001,1.68,1500,78.870003,285.929993,39.25,55.650002,21.32
"2807",9.24,37.599998,4.28,23.950001,1143.75,5.13,6.56,192.809998,55,95.419998,106.220001,1.7,1521.949951,79.949997,294.160004,38.700001,53.5,21.73
"2808",9.24,36.5,4.13,23.450001,1118.290039,5.32,6.45,190.100006,54.259998,94.199997,103.93,1.65,1511.97998,77.540001,290.609985,37.849998,53.25,21.35
"2809",7.03,35.5,4.1,23,1104.72998,5.795,6.48,190.899994,54.25,93.769997,102.639999,1.65,1512.449951,78.089996,291.380005,37.349998,53.650002,21.049999
"2810",7.16,35.5,4.08,23,1069.52002,5.795,6.28,189.029999,53.48,92.849998,104.089996,1.66,1493.449951,77.949997,290.390015,37.099998,54.549999,21.08
"2811",7,36.299999,4.21,23.424999,1078.920044,5.605,6.66,189.330002,53.18,93.050003,104.410004,1.66,1500.25,78.419998,301.049988,37.150002,56.75,21.290001
"2812",7.38,37.25,4.29,23.725,1090.930054,5.985,7.28,191.479996,53.189999,93.639999,102.639999,1.59,1523.609985,77.980003,315,37.099998,57.700001,21.27
"2813",7.88,37.349998,4.39,24.025,1095.060059,6.08,7.46,191.460007,53.57,93.32,104.360001,1.52,1537.640015,80.510002,325.220001,38.150002,59.099998,21.440001
"2814",8.05,37.75,4.44,24.225,1109.640015,5.795,7.39,187.360001,54.110001,93.860001,89.25,1.41,1545,75.400002,321.160004,39.049999,60.650002,21.5
"2815",8.28,37.049999,4.46,23.950001,1126,5.7,7.34,185.690002,54.790001,94.43,91.32,1.47,1551.859985,75.220001,317,38.349998,60.950001,21.709999
"2816",8.22,37.200001,4.51,24.5,1160.040039,5.89,7.41,188.580002,56.07,96.540001,92.699997,1.51,1578.890015,77.010002,331.440002,39.900002,60.900002,22
"2817",8.03,37.400002,4.68,24.674999,1164.5,5.89,7.54,189.369995,56.5,96.769997,94.290001,1.5,1598.390015,76.43,321.299988,39.849998,62.150002,22.040001
"2818",7.83,37.200001,4.54,24.475,1138.170044,5.89,7.64,187.460007,56.23,94.410004,94.419998,1.45,1588.180054,77,315.880005,39.75,62.25,22.35
"2819",7.91,36.950001,4.47,24.15,1149.48999,5.795,7.37,184.630005,55.279999,93.849998,92.809998,1.36,1591,77.18,321.549988,39.25,61.700001,22.34
"2820",7.59,37.200001,4.84,24.35,1149.579956,5.89,7.57,185.509995,55.169998,94.18,94.160004,1.34,1582.319946,76.82,321.089996,38.599998,61.25,22.26
"2821",7.65,37.599998,5.15,24.549999,1135.72998,5.89,7.53,185.869995,55.400002,94.599998,95.75,1.37,1571.680054,76.75,318.450012,38.849998,60.099998,22.59
"2822",7,37.400002,5.11,24.375,1099.819946,5.7,7.17,184.149994,54.619999,92.889999,94.57,1.35,1544.930054,77.040001,313.480011,38.700001,62.200001,22.17
"2823",6.95,36.950001,5,24.424999,1097.709961,5.7,7.19,187.350006,55.32,93.129997,94.940002,1.33,1586.51001,77.309998,317.5,38.200001,61.450001,22.299999
"2824",7.1,36.75,5.1,24.4,1090.880005,5.605,7.32,186.070007,54.09,92.480003,94.720001,1.33,1581.859985,77.410004,316.480011,38.150002,60.099998,21.780001
"2825",6.95,35.650002,5.25,23.65,1049.079956,5.415,6.91,182.639999,52.310001,89.790001,93.540001,1.26,1544.920044,75.040001,306.700012,38.349998,59.450001,21.27
"2826",6.93,34.5,4.77,22.75,1021.570007,5.13,6.75,180.839996,51.009998,87.18,91.949997,1.31,1495.560059,74.839996,300.940002,36.549999,58.299999,20.84
"2827",7.04,35.349998,4.73,23.6,1053.209961,4.94,6.94,187.220001,51.860001,93.779999,95.209999,1.28,1555.859985,77.32,320.350006,36.849998,59.450001,20.48
"2828",7.17,34.950001,4.73,22.950001,1005.099976,5.13,6.91,183.149994,50.900002,89.470001,93.629997,1.25,1497.050049,76.919998,300.690002,36.75,58.450001,19.950001
"2829",7.24,35,4.71,23.15,1004.559998,5.13,6.72,183.610001,50.849998,89.389999,93.910004,1.23,1431.420044,76.160004,285.769989,36.099998,58.299999,20.17
"2830",7.42,35.25,4.71,23.15,1031.790039,4.845,7.21,188.429993,51.959999,91.269997,94.900002,1.27,1447.339966,77.980003,295.350006,36.700001,58,20.32
"2831",7.02,34.349998,4.42,22.775,1006.469971,4.94,6.86,182.75,49.779999,88.519997,94.400002,1.28,1371.98999,75.769997,280.290009,36.599998,56.400002,19.73
"2832",7.25,34.75,4.62,23.225,1013.409973,4.94,6.69,182.610001,51.470001,89.709999,94.879997,1.33,1392.050049,76.199997,283.670013,36.849998,58.349998,20.15
"2833",7.88,35.150002,4.78,23.6,1025.140015,4.845,7.11,185.520004,52.040001,92.330002,97.559998,1.34,1410.569946,78.629997,288.940002,37.150002,59.349998,20.48
"2834",7.77,35.25,4.8,23.875,1027.810059,4.75,6.85,186.25,52.139999,92.379997,99,1.3,1451.75,79.769997,293.970001,40.400002,58.849998,20.639999
"2835",7.72,34.299999,4.62,23.299999,1007.039978,4.845,6.37,183.960007,50.290001,90.230003,98.720001,1.35,1405.22998,77.449997,288.850006,39.349998,58.650002,19.950001
"2836",8.09,34.299999,4.67,23.325001,1015.450012,4.75,6.38,184.410004,49.82,90.769997,98.739998,1.29,1406.079956,76.940002,289.929993,38.549999,58.200001,19.48
"2837",8.7,34.799999,4.76,23.325001,1031.640015,5.035,6.76,183.550003,47.459999,92.879997,99.07,1.27,1436.219971,78.120003,298.070007,38.5,59.400002,19.360001
"2838",8.87,34.349998,4.9,23.525,1019.969971,5.605,7.23,184.649994,45.400002,91.860001,98.25,1.28,1427.050049,77.300003,303.670013,38.349998,59.400002,19.33
"2839",8.11,35.049999,5.16,24.025,1032.51001,5.51,7.25,188.820007,46.57,93.580002,98.099998,1.33,1448.5,78.150002,309.25,37.950001,59.75,19.549999
"2840",8.27,34.5,5.06,23.799999,1029.27002,5.605,7.22,188.910004,45.869999,93.080002,97.129997,1.3,1430.790039,76.169998,311.649994,38.200001,60.849998,19.51
"2841",8.57,34.75,4.9,24,1037.97998,5.51,6.84,194.580002,46.400002,94.169998,97.550003,1.3,1441.5,77.589996,307.779999,39,62.450001,19.77
"2842",8.78,34.349998,5.02,23.825001,1074.160034,5.225,6.85,196,45.75,96.07,98.870003,1.29,1503.829956,78.769997,336.059998,38.849998,64.599998,19.809999
"2843",8.96,34,4.9,23.975,1072.079956,5.13,7.01,196.509995,47.759998,96.440002,100.519997,1.31,1527.839966,78.889999,334.519989,38.650002,62.400002,19.969999
"2844",8.49,34.349998,4.63,24.275,1087.699951,5.32,6.95,195.070007,46.880001,96.110001,98.900002,1.27,1556.910034,78.75,332.700012,38.25,62.75,19.66
"2845",8.28,34.450001,4.64,24.725,1072.959961,5.13,6.97,193.559998,46.779999,95,97.559998,1.3,1527.48999,77.32,327.769989,38.200001,63.5,19.860001
"2846",8.33,34.950001,4.67,24.875,1067.449951,4.94,6.85,193.350006,46.68,95.349998,97.510002,1.27,1517.859985,78.139999,318.690002,38.25,63.400002,19.91
"2847",8.46,35.299999,4.56,25.200001,1019.97998,4.94,6.52,192.509995,45.689999,93.120003,96.519997,1.27,1460.089966,77.720001,307.019989,38.200001,62.25,19.530001
"2848",8.52,34.900002,4.46,25.375,1021.179993,4.655,6.61,193.970001,45.25,92.309998,96.910004,1.3,1460.170044,78.290001,305.76001,38.299999,62,19.17
"2849",8.21,34.5,4.47,25.15,1040.040039,4.655,6.74,195.259995,42.369999,94.260002,96.93,1.29,1517.959961,80.419998,313.980011,38.549999,64.150002,19.17
"2850",8.42,34.5,4.44,25.15,1030.050049,4.655,6.66,196.580002,43.400002,95.82,97.360001,1.3,1572.619995,81.68,311.76001,37.950001,64,19.280001
"2851",8.3,33.950001,4.39,24.775,1017.330017,4.56,6.42,197.160004,42.93,93.519997,95.889999,1.28,1566.130005,80.849998,312.459991,37.75,62.349998,19.190001
"2852",8.15,34.25,4.45,25.075001,1037.310059,4.56,6.43,196.550003,43.360001,95,95.93,1.31,1582.26001,79.379997,313.299988,37.599998,62.75,19.440001
"2853",10.38,34.299999,4.5,25.275,1024.380005,4.56,7.14,194,42.240002,93.510002,96.209999,1.33,1569.680054,79.709999,313.359985,37.5,60.900002,19.34
"2854",11.05,33.900002,4.47,25.049999,1023.719971,4.655,7.38,193.009995,42.110001,94.07,95.559998,1.31,1572.079956,80.370003,311.690002,36.799999,59.950001,19.209999
"2855",11.34,34.349998,4.54,25.525,1048.209961,5.13,7.17,195.190002,42.860001,95.160004,93.610001,1.34,1580.949951,80.709999,320.089996,37.450001,59.650002,19.360001
"2856",10.56,34.400002,4.61,25.65,1054.790039,5.035,7.77,193.059998,42.439999,96.220001,92.800003,1.36,1600.140015,79.440002,326.26001,37.150002,59.099998,19.25
"2857",9.78,34.799999,4.68,26.075001,1053.910034,5.13,7.75,194.479996,43,95.809998,93.68,1.37,1592.390015,80.839996,326.890015,37.900002,61.150002,19.25
"2858",9.06,34.950001,4.83,26.225,1082.76001,5.415,9,196.039993,41.5,96.940002,93.550003,1.37,1608,81.849998,330.299988,37.900002,64.150002,18.709999
"2859",9.13,35,4.39,26.225,1097.569946,5.89,9.12,195.449997,42.040001,97.910004,92.620003,1.38,1609.079956,81.309998,329.600006,37.700001,63.849998,18.809999
"2860",9.03,35,4.56,26.24,1098.26001,5.985,9.88,195.759995,42.599998,97.699997,93.889999,1.44,1602.910034,81.940002,326.459991,37.75,62.549999,18.98
"2861",9.24,34.950001,4.73,25.875,1100.199951,6.365,9.42,195.880005,42.459999,98.029999,94.860001,1.41,1601.540039,82.660004,328.529999,37.75,59.799999,18.870001
"2862",9.31,35.5,5,25.950001,1079.22998,6.745,9.6,195.479996,43.189999,97.32,95.290001,1.39,1576.119995,82.769997,326.130005,37.950001,60.299999,19.01
"2863",9.38,35.75,5.1,26.4,1081.77002,6.555,9.51,198.710007,44.060001,97.150002,94.489998,1.42,1587.280029,83.370003,328.190002,38.650002,62.599998,19.469999
"2864",9.29,35.950001,5.04,26.5,1078.589966,7.22,9.53,199.600006,43.630001,96.18,94.290001,1.43,1581.76001,83.43,325.220001,39.400002,63.950001,19.32
"2865",9.27,35.900002,4.99,26.299999,1066.359985,7.22,10,198.960007,43.380001,96.360001,93.099998,1.43,1574.369995,82.470001,324.179993,39.25,60.150002,19.040001
"2866",9.6,36.75,4.81,26.75,1079.579956,7.41,9.77,199.619995,44.279999,97.599998,93.82,1.42,1585.459961,81.93,331.820007,39.599998,60.700001,19.18
"2867",9.52,37.099998,4.84,26.65,1069.72998,6.935,9.74,198.970001,42.880001,97.5,93.589996,1.4,1581.400024,82.339996,331.619995,39.099998,57.950001,18.889999
"2868",8.36,36.599998,4.86,26.424999,1079.689941,7.505,9.77,198.139999,42.799999,98.660004,93.68,1.38,1601.859985,82.610001,344.720001,39.599998,47.400002,18.67
"2869",7.75,36.799999,4.84,26.525,1079.23999,7.03,9.77,198.889999,43.560001,98.309998,94.650002,1.38,1603.069946,82.959999,349.290009,38.950001,48.400002,19.040001
"2870",7.69,36.950001,4.9,26.525,1075.660034,7.83,10.05,198.360001,44.91,98.360001,95.18,1.36,1610.150024,77.339996,351.290009,38.599998,48,19.41
"2871",7.68,36.400002,4.59,26.15,1060.319946,7.47,10.3,196.740005,43.59,98.010002,94.900002,1.34,1612.869995,77.239998,349.730011,38.349998,48.700001,19.200001
"2872",7.74,37,4.68,26.725,1067.800049,7.55,10.89,199.639999,43.299999,98.949997,96.349998,1.3,1624.890015,78.900002,353.540009,38.549999,50.349998,18.98
"2873",7.43,36.450001,4.76,26.299999,1084.98999,6.1,10.72,198.240005,43.540001,98.839996,82.589996,1.28,1629.619995,78.879997,351.600006,37.299999,50.349998,18.889999
"2874",7.49,37,4.65,26.450001,1119.5,6.26,10.91,197.130005,44,100.790001,81.279999,1.29,1641.540039,80.709999,359.929993,37.450001,49.150002,18.77
"2875",7.68,37.150002,4.62,26.725,1139.290039,6.25,10.79,198.619995,44.860001,101.669998,81.209999,1.3,1665.27002,83.139999,361.809998,38,49.400002,19.110001
"2876",7.7,36.599998,4.56,26.924999,1139.660034,6.97,10.61,197.839996,44.18,102.190002,82.949997,1.32,1696.349976,83.889999,365.799988,44.549999,49.950001,18.860001
"2877",7.32,37.450001,4.55,27.6,1136.880005,7.15,10.69,197.660004,44.189999,102.489998,81.589996,1.35,1695.75,84.5,367.450012,46.099998,49.849998,18.77
"2878",7.32,37.25,4.46,27.700001,1123.859985,7.2,10.37,202.570007,43.84,100.879997,81.959999,1.35,1689.300049,85.089996,361.399994,45.799999,50.5,18.77
"2879",7.33,37.400002,4.44,27.75,1120.869995,6.97,10.31,203.759995,43.110001,101.629997,82.629997,1.29,1683.98999,85.839996,360.570007,46.900002,51.849998,18.84
"2880",7.38,36.849998,4.48,27.424999,1129.98999,6.98,11.11,204.5,44.16,101.050003,83.949997,1.32,1689.119995,85.559998,361.450012,47.5,51.450001,19.08
"2881",7.77,36.599998,4.5,26.875,1139.319946,6.56,11.35,204.880005,43.41,101.309998,86.589996,1.34,1698.75,85.709999,363.829987,48.150002,52.950001,18.940001
"2882",7.64,36.75,4.5,26.975,1134.790039,6.34,11.66,204.110001,42.919998,100.849998,87.980003,1.3,1704.859985,84.690002,379.929993,47.599998,52.950001,18.99
"2883",7.84,36.75,4.55,26.700001,1152.119995,6.2,11.65,205.119995,43.080002,101.419998,88.339996,1.31,1723.859985,84.5,392.869995,47.25,52.950001,19.040001
"2884",7.63,36.799999,4.49,26.799999,1152.26001,6.16,11.07,207.320007,42.77,100.129997,88.019997,1.29,1715.969971,85.139999,391.980011,46.5,54,19.190001
"2885",7.7,37.099998,4.43,26.950001,1173.459961,6.09,13.73,206.210007,42.439999,100.860001,88.400002,1.28,1723.790039,84.949997,390.399994,47.599998,52.950001,19.18
"2886",7.74,37.75,4.26,27.125,1168.060059,6,14.02,207.529999,41.509998,100.860001,87.269997,1.22,1734.780029,84.949997,404.980011,48.450001,52.25,18.969999
"2887",7.31,38.150002,4.35,27.174999,1169.839966,5.86,13.13,207.979996,42.029999,101.870003,86.559998,1.24,1750.079956,86.610001,416.76001,49.75,52.450001,19.02
"2888",6.7,38.400002,4.19,27.025,1157.660034,5.84,13.18,209.960007,41.490002,101.139999,86.220001,1.24,1730.219971,86.620003,415.440002,48.299999,52.25,19.27
"2889",6.54,38.200001,4.24,27,1155.47998,5.85,13.26,211.100006,41.349998,100.410004,86.989998,1.23,1715.670044,85.980003,411.089996,48.25,52,18.98
"2890",6.17,37.900002,4.09,26.65,1124.810059,5.63,13.47,211.75,39.68,98.389999,86.550003,1.21,1663.150024,85.260002,384.480011,48.150002,50.700001,18.790001
"2891",6.16,37.650002,4.07,26.424999,1118.459961,5.35,13.32,210.089996,39.09,99.080002,85.150002,1.23,1691.089966,85.419998,399.390015,48.900002,50.049999,18.75
"2892",6,36.799999,3.89,25.975,1103.97998,4.9,13.22,210.029999,38.259998,97.540001,83.529999,1.23,1660.51001,84.870003,390.390015,47.150002,49.200001,18.92
"2893",5.27,36.75,3.88,25.85,1114.219971,5.22,12.95,208.710007,38.200001,98.629997,85.010002,1.26,1701.449951,85.099998,395.420013,47.299999,47.299999,18.860001
"2894",5.36,36.400002,3.92,25.450001,1115.650024,5.5,13.6,208.979996,37.959999,98.610001,85,1.26,1699.800049,84.75,391.429993,46.900002,46.599998,18.98
"2895",4.95,36.549999,4.13,25.825001,1127.459961,5.44,14.87,207.990005,38.360001,100.010002,84.029999,1.25,1713.780029,84.57,398.179993,47.75,47.900002,19.1
"2896",4.99,36.599998,4.2,25.825001,1102.890015,5.41,15.02,207.119995,37.75,99.050003,83.550003,1.25,1693.959961,85.160004,390.519989,47.75,48.25,19.120001
"2897",5.2,37.150002,4.14,26.125,1124.27002,5.43,15.3,209.139999,37.990002,99.760002,83.989998,1.25,1699.72998,85.110001,398.390015,48.25,48.299999,19.280001
"2898",5.51,37.400002,4.41,26.375,1140.170044,5.6,15.83,209.619995,38.09,101.160004,84.629997,1.26,1710.630005,86.32,408.25,48.25,48.349998,19.450001
"2899",5.42,38.150002,4.46,26.875,1154.050049,5.92,16.4,210.940002,39.310001,101.849998,84.669998,1.23,1739.02002,86.290001,418.970001,49.25,48.25,19.639999
"2900",5.38,37.650002,4.44,26.575001,1152.839966,5.7,16.110001,211.699997,39.119999,102.120003,85.830002,1.24,1743.069946,85.919998,415.630005,48.900002,48.5,19.5
"2901",5.23,37.299999,4.47,26.299999,1153.900024,5.7,16.42,210.949997,35.959999,101.980003,85.199997,1.25,1755,84.760002,418.649994,49.25,49.200001,19.290001
"2902",5.12,36.349998,4.47,26.225,1183.47998,5.53,16.41,214.020004,36.330002,104.190002,85.739998,1.25,1796.619995,84.82,413.5,48.950001,49.200001,19.15
"2903",5.06,35.5,4.27,26.049999,1188.819946,5.4,16.41,216.539993,37.119999,105.43,86.75,1.23,1813.030029,85.160004,395.799988,49.400002,49.099998,19.280001
"2904",4.97,35.5,4.13,26.325001,1183.859985,5.41,15.8,214.850006,37.279999,104.910004,86.089996,1.22,1822.48999,85.139999,400.480011,48.75,48.799999,19.4
"2905",4.99,35.299999,4.29,26.299999,1198.800049,5.37,16.450001,215,37.380001,105.949997,86.730003,1.24,1843.930054,86.389999,379.480011,48.450001,48.049999,19.52
"2906",5.07,35.450001,4.29,26.625,1195.880005,5.25,16.67,214.970001,38.369999,105.120003,86.629997,1.24,1842.920044,87.019997,375.130005,48.450001,49.299999,19.969999
"2907",4.92,36.099998,4.32,26.85,1186.959961,5.3,16.309999,217.539993,38.130001,104.400002,87.489998,1.23,1812.969971,87.440002,364.230011,49.150002,50.049999,19.83
"2908",4.71,36.5,4.32,28.25,1184.910034,5.25,16.030001,218.690002,37.880001,106.269997,86.440002,1.25,1813.699951,86.589996,361.049988,48.900002,50,19.84
"2909",4.62,37.130001,4.31,28.9,1205.5,5.22,16.51,218.839996,38.040001,107.970001,87.989998,1.25,1802,87.529999,362.660004,48.349998,50.299999,19.809999
"2910",4.84,37,4.25,29.025,1248.079956,5.08,16.6,218.580002,37.450001,107.660004,88.279999,1.25,1829.23999,86.489998,357.320007,47.150002,48.400002,17.790001
"2911",4.7,36.25,4.25,28.6,1263.699951,5.02,16.889999,220.699997,38.189999,110.830002,89.400002,1.26,1863.609985,87.459999,362.869995,47.299999,48.549999,17.219999
"2912",5.14,37.599998,4.13,28.825001,1268.329956,4.91,17.440001,221.720001,40.02,109.620003,89.220001,1.24,1808,88.050003,363.089996,46.349998,48.849998,17.98
"2913",4.83,37.5,3.98,28.174999,1238.5,4.77,16.07,219.649994,39.689999,107.68,87.989998,1.24,1817.27002,85.93,355.209991,45.049999,47.950001,18.049999
"2914",4.91,37.5,4.06,28.299999,1219.73999,4.75,14,219.110001,38.970001,105.370003,90.019997,1.25,1779.219971,86.739998,334.959991,45,47.299999,17.91
"2915",5.22,36.950001,4.01,28.299999,1217.26001,4.96,14.57,218.710007,39.540001,106.080002,91.279999,1.24,1777.439941,87.43,337.450012,45.049999,47.299999,18
"2916",5.12,37.599998,3.95,28.85,1220.01001,4.78,15.14,217.130005,38.139999,106.279999,89.889999,1.25,1797.170044,86.43,338.380005,44.599998,45.849998,17.549999
"2917",5.49,38.450001,3.97,29.200001,1226.150024,4.8,15.32,221.119995,37.93,107.57,90.660004,1.23,1834.329956,89.459999,344.5,44.799999,37.029999,17.809999
"2918",5.39,37.849998,3.94,28.799999,1223.709961,4.39,14.54,222.029999,38.419998,108.040001,90.279999,1.23,1823.290039,89.050003,343.089996,44.700001,37.650002,18.25
"2919",5.44,38,3.92,28.725,1224.77002,4.18,14.24,222.720001,38.41,108.129997,90.790001,1.24,1847.75,89.690002,350.920013,44.900002,37.650002,18.35
"2920",5.1,38.099998,4.02,28.950001,1242.219971,4.4,15.1,223.860001,38.259998,108.879997,92.879997,1.25,1862.47998,90.75,351.829987,45.099998,37.200001,18.209999
"2921",5.01,38.450001,4.48,29.174999,1245.609985,4.19,16.120001,224.580002,38.380001,109.489998,91.620003,1.27,1886.52002,91.830002,347.609985,45.5,38.299999,18.459999
"2922",5.24,38.25,4.36,29.049999,1249.099976,4.3,16.51,218.240005,37.919998,109.669998,92.699997,1.25,1898.52002,92.169998,349.359985,45.849998,38.549999,18.5
"2923",5.14,38.299999,4.46,29.275,1237.609985,4.84,16.889999,220.309998,37.259998,109,92.43,1.23,1886.300049,91.599998,345.869995,45.299999,37.650002,18.450001
"2924",5.16,38.299999,4.42,29.075001,1235.01001,4.8,16.299999,219.559998,36.790001,108.209999,92.970001,1.22,1896.199951,91.010002,341.309998,46.450001,38.200001,18.17
"2925",5.46,39.049999,4.49,29.700001,1242.099976,4.77,16.35,222,37.09,109.559998,94.529999,1.21,1919.650024,92.849998,337.48999,46.950001,38.5,18.32
"2926",5.3,38.450001,4.43,29.375,1214.380005,4.47,14.75,221.669998,37.439999,107.660004,94.230003,1.19,1882.619995,91.169998,326.399994,46.25,38.349998,18.5
"2927",5.35,38.950001,4.5,29.85,1206.48999,4.27,14.33,223.190002,38.16,107.639999,95.050003,1.18,1886.52002,91.739998,322.440002,46.599998,38.650002,18.66
"2928",5.32,39.299999,4.43,30.1,1200.959961,4.34,14.51,225.679993,37.790001,107.580002,95.610001,1.17,1882.219971,91.870003,316.779999,46.450001,39.349998,18.799999
"2929",5.73,39.299999,4.39,30.125,1207.77002,4.43,14.17,227.350006,39.990002,106.870003,94.980003,1.17,1876.709961,92.32,327.730011,47,39.700001,19.26
