"Date","AAL","ARWR","C","CVX","EPD","F","FTR","HMC","HOFT","HRB","HST","INO","JBLU","JPM","JWN","KGJI","KSS","LUV","M","MGM","MSFT","NSANY","NUS","ONCY","RRGB","S","SCE","SIG","T","TGT","TM","UBSI","VZ","WFC","WM","WWE"
2017-07-26,51.009998,1.88,67.980003,105.120003,27.6,11.06,14.95,27.6,43.5,30.18,18.02,5.94,22.07,91.93,47.860001,1.63,40.25,59.52,23.540001,33.869999,74.050003,20.51,63.810001,4.275,63.150002,8.55,873,60.889999,38.029999,54.959999,110.769997,36.950001,44.400002,54.91,74.660004,21.68
2017-07-27,50,1.85,67.599998,106.110001,27.190001,11.18,15.75,27.67,43.549999,30.41,18.68,5.51,21.709999,91.550003,48.970001,1.63,41.52,56.57,24.200001,33.389999,73.160004,20.34,63.369999,3.99,60.450001,8.2,764,62.330002,39.41,56.049999,111.669998,36.049999,47.810001,54.709999,75.449997,21.889999
2017-07-28,50.490002,1.79,67.43,108.120003,27.1,11.17,15.63,27.66,42.349998,30.23,18.709999,5.52,22.059999,91.279999,48.560001,1.67,41.240002,56.560001,23.93,33.139999,73.040001,20.110001,63.669998,3.895,59.25,8.22,893,61.509998,39,56.110001,112.260002,34.549999,47.939999,53.299999,74.800003,21.379999
2017-07-31,50.439999,1.76,68.449997,109.190002,27.200001,11.22,15.31,28.02,42.200001,30.5,18.66,5.56,21.93,91.800003,48.57,1.63,41.349998,55.509998,23.75,32.93,72.699997,19.91,63.360001,3.8,59.799999,7.98,800,61.16,39,56.669998,112.839996,34.5,48.400002,53.939999,75.150002,21.16
2017-08-01,51.060001,1.72,69.599998,110.779999,27.190001,10.95,15.89,28.639999,43.049999,30.620001,18.91,5.56,21.98,93.029999,48.939999,1.62,41.560001,55.720001,23.98,32.41,72.580002,19.969999,63.119999,3.705,57.799999,8.87,893,61.389999,38.880001,56.860001,114.169998,34.5,48.889999,54.080002,75.220001,21.290001
2017-08-02,50.450001,1.69,69.419998,110.459999,27.24,11,17.049999,28.85,43.849998,30.469999,18.639999,5.39,22.129999,93.110001,46.490002,1.62,41.09,55.700001,23.17,31.98,72.260002,19.799999,62.119999,3.8,57.150002,8.79,869,58.880001,38.27,56.799999,114.190002,34.799999,48.209999,53.619999,75.25,21.049999
2017-08-03,50.549999,1.7,68.129997,109.43,26.84,10.93,14.54,28.67,41.849998,30.540001,18.389999,5.48,22.129999,92.5,46.849998,1.66,42.009998,56.110001,23.59,31.559999,72.150002,19.84,61.32,3.8,56.150002,8.54,774,59.93,38.279999,57.040001,112.730003,34.549999,48.610001,53.400002,75.620003,21.23
2017-08-04,50.799999,1.84,68.980003,110.110001,26.58,10.95,15.87,28.370001,42.349998,30.09,18.65,5.63,22.43,93.660004,46.810001,1.65,41.889999,56.580002,23.299999,31.790001,72.68,19.780001,60.59,3.705,55.799999,8.7,819,60.860001,38.43,57.580002,113.639999,34.900002,48.91,52.84,75.519997,20.99
2017-08-07,50.580002,2.04,69.040001,109.779999,26.610001,10.92,15.91,28.18,42.5,30.23,18.74,5.64,22.139999,94.019997,47.490002,1.6,42.720001,55.369999,23.559999,31.860001,72.400002,19.799999,61.66,3.8,56.849998,8.62,767,61.970001,38.52,57.880001,114.129997,34.599998,48.860001,52.540001,75.389999,21.01
2017-08-08,50,1.92,68.879997,110.349998,26.120001,10.89,15.2,28.059999,42.799999,30.309999,18.209999,5.43,21.809999,93.68,47.41,1.67,42.82,54.810001,23.52,31.549999,72.790001,19.82,62.720001,3.895,53.75,8.4,807,62,38.360001,58.740002,114.220001,34.049999,48.599998,52.709999,75.339996,20.9
2017-08-09,49.400002,1.84,68.43,110.889999,26.26,10.92,15.08,27.870001,42.349998,30.9,17.969999,5.63,21.85,93.529999,46.880001,1.63,41.93,54.689999,23.030001,31.49,72.470001,19.77,62.150002,3.705,58.599998,8.22,757,60.25,38.360001,57.869999,113.099998,33.299999,48.220001,52.790001,75.230003,20.84
2017-08-10,48.549999,1.75,67.220001,110.110001,26.08,10.77,15.09,27.58,41.950001,30.629999,17.83,5.49,21.459999,92.190002,44.869999,1.56,39.5,54.009998,20.67,30.51,71.410004,19.639999,60.52,3.705,59.049999,8.03,759,55.650002,38.189999,55.639999,112.379997,32.349998,48.02,51.950001,74.809998,21.290001
2017-08-11,48.349998,1.84,66.800003,109.230003,25.9,10.77,14.91,27.559999,42.349998,30.700001,17.85,5.56,21.32,91.419998,44.900002,1.58,38.639999,54.139999,20.620001,30.59,72.5,19.52,60.52,3.8,60.599998,8.31,746,56.540001,38.099998,55.650002,112.120003,32.049999,48.060001,51.939999,74.610001,21.059999
2017-08-14,48.810001,1.94,67.889999,108.709999,25.700001,10.91,15.27,27.74,43.549999,31.27,18,5.64,21.67,92.489998,45.360001,1.55,38.689999,54.720001,20.35,30.99,73.589996,19.82,56.009998,3.8,59.299999,8.41,752,56.299999,38.5,55.790001,113.029999,33.349998,48.779999,52.84,75.550003,21.040001
2017-08-15,48.52,1.94,67.970001,108.57,25.110001,10.84,14.34,27.65,42.700001,31.49,17.950001,5.64,21.82,92.730003,44.66,1.55,38.130001,55.200001,20.290001,31.59,73.220001,19.969999,53.700001,3.61,58.5,8.3,752,53.57,38.16,54.349998,113.279999,33.25,48.48,52.849998,75.699997,21.129999
2017-08-16,48.41,1.92,67.709999,106.839996,25.17,10.8,14.35,27.719999,42.549999,30.74,18.23,5.52,21.809999,92.089996,44.580002,1.55,37.889999,55.310001,20.139999,31.299999,73.650002,20.17,55.509998,3.705,59.400002,8.3,781,53.889999,38.23,56.310001,112.389999,33.349998,48.41,52.689999,76,21.549999
2017-08-17,46.029999,2.01,66.599998,105.919998,24.98,10.64,13.81,27.360001,41.299999,30.200001,17.92,5.36,20.49,90.650002,44.439999,1.58,37.110001,53.150002,19.620001,30.51,72.400002,19.98,53.779999,3.705,59.400002,8.09,781,54.099998,37.599998,56.119999,111.449997,33.150002,47.889999,51.799999,75.529999,21.1
2017-08-18,45.549999,2.12,66.580002,106.480003,25.23,10.56,13.56,27.540001,41.150002,29.780001,17.43,5.45,20.280001,90.739998,44.330002,1.67,37.279999,53.169998,19.49,30.709999,72.489998,20.18,55.48,3.61,59.299999,8.07,784,53.59,37.369999,55.650002,111.730003,32.75,47.689999,51.68,75.25,20.9
2017-08-21,45.709999,2.03,65.949997,105.779999,24.98,10.57,12.72,27.540001,40.950001,29.73,17.379999,5.46,20.200001,90.629997,43.77,1.7,37.34,53.540001,19.530001,31.110001,72.150002,20.07,57.41,3.8,58.5,8.08,824,52.82,37.580002,56.560001,112.720001,32.900002,48.139999,51.82,75.540001,20.790001
2017-08-22,45.41,2.12,66.849998,106.360001,25.43,10.65,12.04,27.879999,41.5,30.24,17.65,5.56,20.299999,91.559998,44.52,1.74,38.16,53.43,20.42,31.6,73.160004,20.059999,59.169998,3.8,58.900002,8.22,795,52.150002,37.98,56.540001,112.870003,33.150002,48.349998,52.220001,76.199997,20.98
2017-08-23,43.970001,2.22,67.230003,106.610001,26.02,10.71,12.34,27.73,40,30.07,17.57,5.55,19.639999,91.669998,44.599998,1.69,38.279999,51.720001,20.5,31.32,72.720001,20,59.23,3.705,58.25,8.29,795,51.889999,37.919998,56.459999,112.849998,33.150002,48.279999,52.029999,76.029999,20.75
2017-08-24,42.919998,2.81,67.690002,107.440002,25.969999,10.71,12.7,27.77,39.25,30.440001,17.6,5.79,19.34,91.519997,43.82,1.66,38.450001,50.709999,20.690001,31.549999,72.690002,19.950001,59.18,3.8,58.450001,8.42,794,60.540001,37.68,54.209999,112.220001,33.25,48.310001,52.16,75.650002,20.959999
2017-08-25,45.25,2.58,67.849998,108.230003,25.860001,10.82,12.78,27.969999,39.049999,29.709999,17.700001,5.61,19.85,91.889999,45.34,1.62,39.220001,52.68,21.110001,31.83,72.82,19.91,59.25,3.8,58.549999,8.43,785,62.68,37.990002,55.009998,112.839996,33.700001,48.68,51.77,75.889999,20.889999
2017-08-28,44.950001,2.74,67.809998,107.760002,25.48,10.79,13.25,27.809999,39.400002,29.610001,17.530001,5.73,19.59,91.599998,45.060001,1.64,39.549999,51.75,21.16,31.690001,72.830002,19.889999,59.759998,3.8,58.099998,8.29,784,62.689999,37.939999,54.439999,112.269997,33.650002,48.610001,51.630001,76.260002,21.49
2017-08-29,44.560001,2.64,67.480003,107.860001,25.5,10.84,13.55,27.860001,39.049999,29.23,17.68,5.95,19.709999,91.099998,44.540001,1.63,39.150002,51.459999,20.940001,32.040001,73.050003,20.030001,59.740002,3.895,57.349998,8.27,789,62.77,37.849998,54.549999,112.080002,33.700001,48.509998,51.419998,76.75,21.27
2017-08-30,44.32,2.74,68.010002,107.730003,25.700001,10.94,13.4,27.65,39.75,26.809999,18.02,5.86,19.719999,91.309998,44.290001,1.65,39.709999,51.52,20.83,32.119999,74.010002,19.91,60.939999,3.8,57.650002,8.25,785,62.919998,37.669998,54.32,112.290001,33.650002,48.119999,51.360001,76.949997,21.6
2017-08-31,44.740002,2.8,68.029999,107.620003,26.07,11.03,13.47,28.1,40.25,26.74,18.120001,5.94,19.809999,90.889999,44.619999,1.73,39.779999,52.139999,20.77,32.959999,74.769997,19.99,60.830002,3.895,57,8.25,852,63.07,37.459999,54.529999,112.980003,33.549999,47.970001,51.07,77.110001,21.799999
2017-09-01,45.310001,2.86,68.580002,108.760002,26.09,11.35,13.83,28.209999,40.099998,26.77,18.139999,5.94,19.82,91.699997,46.439999,1.75,40.099998,52.189999,21.41,33.209999,73.940002,19.809999,61.82,3.895,57.700001,8.27,845,64.360001,37.48,56.220001,113.029999,33.849998,47.919998,50.970001,77.190002,22.15
2017-09-05,43.919998,2.97,67.160004,109.440002,25.809999,11.36,13.77,28.049999,40.200001,26.389999,17.620001,5.81,19.16,89.510002,46.200001,1.79,40.389999,51.139999,21.01,33.139999,73.610001,20.049999,62.009998,4.18,56.849998,8.18,784,64.559998,37.09,57.349998,113.620003,33.049999,47.360001,50.099998,75.940002,21.940001
2017-09-06,44.310001,3.01,67.32,111.790001,26.17,11.5,13.95,28.08,40.75,26,17.98,5.99,18.85,90.110001,46.720001,1.83,42.369999,51.669998,22.17,33.77,73.400002,20.07,62.66,3.99,56.549999,8.13,810,65.669998,36.57,58.02,113.730003,33,46.91,49.880001,76.129997,22.1
2017-09-07,43.84,3.31,66.059998,111.800003,26.280001,11.4,13.41,28.219999,45.950001,25.690001,17.940001,6.08,18.25,88.529999,46.209999,1.82,42.400002,52.209999,21.719999,33.990002,74.339996,20.25,62.5,4.18,57.099998,7.97,810,64.889999,35.599998,58.419998,114.279999,32.150002,46.200001,49.68,76.080002,22.030001
2017-09-08,43.599998,3.11,66.169998,110.779999,26.25,11.36,13.17,28.459999,44.950001,26.08,18.15,6.05,18.700001,88.419998,46.099998,1.95,42,52.869999,21.32,33.25,73.980003,20.280001,61.889999,4.18,58.25,7.74,810,65.489998,35.59,57.27,114.970001,32.650002,46.110001,49.580002,77.120003,21.610001
2017-09-11,45.860001,3.43,67.709999,112.519997,26.26,11.41,13.32,28.889999,45.400002,26.09,18.209999,6.03,19.379999,89.790001,44.720001,1.87,43.380001,53.599998,21.48,33.080002,74.760002,20.309999,62.27,4.465,57.849998,7.61,810,66.239998,35.740002,57.290001,116.230003,33.349998,46.299999,50.66,77.720001,21.559999
2017-09-12,46.290001,3.44,68.790001,112.489998,26.1,11.59,13.76,29.200001,43.450001,26.549999,18.379999,6,19.780001,90.889999,45.049999,1.89,43.709999,53.950001,22.219999,32.75,74.68,20.35,62.599998,4.275,59.5,7.9,811,68.300003,36.259998,57.889999,116.540001,34.650002,46.790001,51.57,78.32,21.879999
2017-09-13,47,3.53,69.389999,114.18,26.15,11.62,13.75,29.219999,43.599998,25.969999,18.440001,5.92,19.35,91.150002,47.740002,1.85,44.009998,54.66,22.65,32.59,75.209999,20.459999,61.77,4.37,60.299999,7.85,816,68.730003,36.549999,59.509998,116.610001,34.549999,47.25,51.459999,77.809998,22.059999
2017-09-14,46.189999,2.79,69.239998,114.449997,26.18,11.56,12.92,29.23,43.599998,26.440001,18.27,5.92,19.370001,90.970001,46.740002,1.85,44.43,54.349998,22,32.060001,74.769997,20.540001,61.650002,4.37,60.400002,7.75,821,68.879997,36.32,59.470001,117.099998,34.099998,47.18,51.290001,77.839996,22.059999
2017-09-15,46,3.3,69.040001,114.629997,26.110001,11.62,13.12,29.34,43.599998,25.879999,18.25,5.97,19.379999,91.620003,46.740002,1.85,45.130001,54.720001,22.58,31.92,75.309998,20.549999,62.009998,4.37,63.099998,7.69,821,69.75,37.099998,59.959999,117.690002,34.400002,47.860001,51.66,78,22.440001
2017-09-18,45.310001,3.31,70.599998,115.190002,26.139999,11.63,12.52,29.43,44.650002,25.98,18.309999,6,19.16,92.919998,46.639999,1.86,44.889999,54.09,22.1,31.68,75.160004,20.59,61.540001,5.32,61.599998,7.68,821,67.5,37.419998,59.09,117.589996,35.049999,48.09,52.709999,78.18,22.83
2017-09-19,44.380001,3.22,71.150002,116.339996,26.040001,11.72,11.97,29.540001,45.200001,26.16,18.34,6.07,19.040001,93.940002,46.220001,1.89,45.380001,53.540001,21.780001,32.560001,75.440002,20.719999,62.189999,5.035,61.75,8.2,821,67.099998,38.209999,59.349998,120.059998,35.299999,49.34,53.360001,78.260002,22.52
2017-09-20,45.419998,3.52,71.459999,116.370003,25.99,11.71,12,29.65,45.549999,26.209999,18.459999,6.05,19.25,94.599998,46.220001,1.83,45,54.25,21.48,33.080002,74.940002,20.76,61.75,4.94,62.900002,8.03,839,64.910004,38.43,59.259998,120.370003,35.5,49.48,53.75,78.389999,22.52
2017-09-21,46.290001,3.51,71.760002,116.470001,25.879999,11.72,11.69,29.73,45.849998,26.209999,18.290001,6.29,18.9,95.029999,46.279999,1.92,44.939999,54.630001,21.16,33.060001,74.209999,20.690001,61.099998,5.225,62.25,8.03,839,64.580002,38.220001,58.330002,120.050003,35.799999,48.939999,54.060001,78.279999,22.5
2017-09-22,47.060001,3.55,71.400002,117.290001,25.9,11.84,11.81,29.91,46.150002,26.75,18.33,6.15,18.620001,94.830002,46.880001,1.92,46.07,54.93,21.530001,32.380001,74.410004,20.65,61.459999,5.32,62.299999,8.52,848,64.389999,38.59,58.990002,120.629997,35.700001,49.900002,54.25,78.199997,22.6
2017-09-25,47.700001,3.74,70.839996,117.989998,26.379999,11.94,12.28,29.93,45.5,26.209999,18.360001,6.29,18.870001,94.120003,47.32,2,46.209999,55.119999,21.809999,31.940001,73.260002,20.65,60.779999,5.035,63,7.82,828,65.690002,39.119999,58.549999,120.970001,35.799999,49.900002,54.029999,78.599998,22.540001
2017-09-26,47.580002,3.66,70.940002,117.519997,26.309999,11.93,12.2,30.01,46.75,26.360001,18.5,6.31,18.700001,93.699997,47.529999,2.06,46.27,55.720001,21.870001,32.16,73.260002,20.870001,60.919998,4.94,62.549999,7.89,828,65.449997,38.720001,58.59,121.330002,36.25,49.509998,53.799999,78.620003,22.65
2017-09-27,46.849998,3.95,72.279999,117.449997,26.290001,11.95,12.37,29.85,47.650002,26.690001,18.540001,6.37,18.549999,95.18,47.439999,2,46.34,55.880001,22.139999,32.459999,73.849998,20.34,61.639999,4.845,65.25,7.85,821,66.550003,38.77,58.869999,121.489998,37.099998,49.509998,54.209999,78.32,23.059999
2017-09-28,47.490002,4.22,72.650002,117.620003,26.120001,11.96,12.31,29.690001,47.950001,27.24,18.49,6.31,18.51,95.379997,47.400002,2.05,45.939999,56.169998,22.02,32.34,73.870003,19.92,61.740002,5.035,66.300003,7.75,821,67.099998,39.040001,58.91,119.599998,37.400002,49.41,54.25,78.410004,23.059999
2017-09-29,47.490002,4.33,72.739998,117.5,26.07,11.97,11.79,29.559999,47.75,26.48,18.49,6.34,18.530001,95.510002,47.150002,2.04,45.650002,55.98,21.82,32.59,74.489998,19.49,61.48,4.94,67,7.78,821,66.550003,39.169998,59.009998,119.169998,37.150002,49.490002,55.150002,78.269997,23.549999
2017-10-02,47.73,4.45,73.800003,117.43,26.08,12.09,12.17,29.780001,48.700001,26.389999,18.43,6.58,18.51,96.839996,44.18,2.03,44.619999,55.990002,20.889999,30.77,74.610001,19.219999,60.389999,4.94,67.349998,7.69,821,66.129997,39.110001,58.889999,119.309998,37.599998,49.360001,55.470001,78.769997,23.719999
2017-10-03,50.509998,4.5,74.129997,117.82,26,12.34,12.6,30.200001,49.650002,26.59,18.24,6.51,19.82,97.349998,44.200001,2,44.459999,58.509998,21.049999,30.85,74.260002,19.709999,60.700001,4.94,65.699997,7.9,800,67.629997,39.48,58.580002,120.339996,37.299999,49.849998,55.580002,79.279999,23.629999
2017-10-04,50.73,4.4,74.059998,117.580002,25.969999,12.3,12.26,30.049999,48.75,25.700001,18.200001,6.48,19.33,96.360001,44.25,2.01,43.84,58.380001,20.629999,30.75,74.690002,19.27,60.799999,4.75,65.050003,7.58,826,66.879997,39.5,58.66,120.970001,36.799999,49.900002,54.959999,76.330002,23.639999
2017-10-05,50.560001,4.38,75.720001,118.580002,26.290001,12.25,12.16,30.08,48.5,24.68,18.32,6.68,19.290001,97.089996,44.799999,2,44.27,58.290001,21.030001,30.9,75.970001,19.25,61.91,4.75,66.050003,7.5,826,67.650002,39.509998,58.380001,120.839996,37.299999,49.77,55.389999,76.669998,23.42
2017-10-06,51.299999,4.25,75.639999,117.029999,26.290001,12.31,12.2,30.09,48.5,24.860001,18.34,6.65,19.639999,96.919998,44.310001,1.99,43.34,58.439999,20.809999,30.809999,76,19.139999,62.740002,4.845,66.25,7.36,790,67.32,38.59,57.119999,121.870003,37.25,48.810001,55.580002,76.279999,23.51
2017-10-09,50.599998,4.36,75.389999,117.709999,26.4,12.34,12.53,30.09,48.150002,25.360001,18.389999,6.51,19.49,96.410004,43.540001,2,42.990002,57.66,20.35,30.809999,76.290001,19.23,62.369999,5.13,65.400002,7.32,784,65.559998,38.299999,56.25,121.669998,37.150002,49.049999,55.139999,76.790001,23.459999
2017-10-10,53.029999,3.99,75.18,118.800003,26.5,12.39,12.38,30.290001,48.799999,25.709999,18.549999,6.44,20.23,97.129997,43.380001,2.05,43.259998,58.009998,20.66,30.43,76.290001,19.23,63.169998,4.75,65.650002,7.14,833,66.449997,38.5,57.599998,124.080002,37.450001,49.139999,55.610001,76.739998,23.290001
2017-10-11,52.830002,4.1,74.940002,119.330002,26.799999,12.38,12.2,30.309999,48.349998,25.610001,18.67,6.29,20.530001,96.839996,42.919998,2.08,43.220001,58.549999,20.469999,30.9,76.419998,19.299999,62.799999,4.94,64.599998,7.19,833,64.089996,38.189999,59.150002,123.559998,37.099998,48.860001,55.66,77.080002,23.09
2017-10-12,52.650002,4.06,72.370003,119.139999,26.66,12.12,12.1,30.18,48.200001,25.75,19.4,6.33,20.34,95.989998,42.59,2.07,42.32,58.810001,20.24,30.07,77.120003,19.389999,64.279999,4.655,64.550003,7.14,815,61.59,35.860001,60.189999,123.190002,37.299999,48.349998,55.209999,76.919998,22.299999
2017-10-13,52.700001,4,72.110001,119.160004,26.389999,12.05,11.89,30.26,48.549999,25.200001,19.51,6.24,20.370001,95.860001,42.650002,2.07,42.139999,59.119999,20.200001,29.74,77.489998,19.360001,63.869999,4.56,64.050003,7.12,815,60.009998,35.700001,60.849998,123.379997,36.950001,47.860001,53.689999,77.019997,22.540001
2017-10-16,52.27,3.89,71.769997,120.129997,26.33,12.12,11.7,30.41,49.099998,25.33,19.4,6.21,20.24,97.839996,40.400002,2.09,42.860001,58.880001,19.889999,29.690001,77.650002,19.309999,63.959999,4.465,64,7.15,812,60.599998,36.169998,60.150002,123.419998,37.150002,48.09,53.799999,76.690002,22.59
2017-10-17,52.07,3.92,72.190002,120.220001,26.129999,12.27,11.46,30.41,48.650002,24.84,19.34,6.24,20.18,97.620003,41.450001,2.1,43.299999,58.73,19.950001,30.49,77.589996,19.35,63.599998,4.465,66.099998,7.09,812,61.18,36.23,60.169998,123.309998,36.700001,48.400002,53.189999,76.839996,22.540001
2017-10-18,52.029999,3.9,73.120003,118.150002,25.48,12.19,11.46,30.459999,49.099998,25.040001,19.85,6.32,20.07,97.989998,42.009998,2.12,43.630001,58.830002,20.15,30.440001,77.610001,19.4,63.889999,4.56,66.949997,7.05,809,61.450001,35.709999,60.029999,124.260002,37.25,48.650002,53.41,76.940002,22.540001
2017-10-19,51.509998,4,72.879997,118.199997,25.33,12.23,11.48,30.440001,48.799999,25.549999,19.83,6.25,20.34,98.110001,41.73,2.12,43.860001,58.630001,20.190001,30.48,77.910004,19,63.720001,4.465,67.599998,7.07,809,62.91,35.689999,60.43,123.07,37.400002,49.209999,53.75,77.370003,22.620001
2017-10-20,51.93,3.87,73.529999,118.639999,25.25,12.1,11.57,30.23,48.400002,25.719999,19.459999,6.23,20.35,99.510002,42.150002,2.13,44.490002,59.369999,21.17,31.030001,78.809998,19.1,63.16,4.275,66.5,6.93,809,65.959999,35.540001,61.759998,123.709999,37.450001,49.529999,54.919998,77.730003,22.620001
2017-10-23,50.98,3.89,73.529999,118.93,25.1,12.04,11.51,30.370001,48.450001,26.25,19.33,5.92,19.879999,99.339996,41.77,2.17,44.16,58.759998,21.33,30.9,78.830002,19.23,63.119999,4.275,66.349998,6.86,809,65.199997,35.25,62.580002,122.769997,36.75,48.990002,54.91,77.720001,22.48
2017-10-24,51.950001,3.82,74.239998,119.230003,25.16,12.19,11.31,30.74,48.400002,26.41,19.66,5.79,20.620001,100.919998,41.610001,2.17,43.959999,58.799999,21.4,31.219999,78.860001,19.26,63.169998,4.18,67.400002,7,809,66.519997,34.860001,62.93,123.879997,37.099998,48.939999,55.419998,77.949997,22.059999
2017-10-25,51.02,3.74,73.620003,118.440002,24.360001,12.04,11.39,30.459999,48.25,25.940001,19.35,5.68,19.719999,101.019997,41.52,2.31,43.790001,57.16,21.24,30.969999,78.629997,19.16,62.299999,4.275,65.050003,7.1,810,65.5,33.490002,61.919998,122.339996,36.75,48.639999,55.25,77.510002,21.549999
2017-10-26,48.610001,3.39,73.790001,118.440002,24.58,12.27,11.48,30.799999,48.75,26.51,19.4,5.62,19.59,101.739998,42.209999,2.26,44.639999,55.110001,21.34,30.83,78.760002,19.34,63.080002,4.085,66.599998,7,822,65.839996,33.68,62.009998,123.849998,37,48.889999,55.619999,81.309998,24.4
2017-10-27,47.560001,3.65,73.870003,113.540001,24.799999,12.06,11.74,30.93,47.400002,26.27,19.440001,5.83,19.379999,101.769997,40.970001,2.27,42.580002,54.110001,19.690001,31.25,83.809998,19.34,63.419998,4.085,69.650002,6.99,822,66.760002,33.970001,60.259998,124.230003,37.349998,48.869999,55.869999,82.309998,26.09
2017-10-30,47.25,3.65,73.779999,114.389999,24.799999,12.1,11.88,31.1,46.75,25.299999,19.299999,5.82,18.940001,101.410004,40,2.24,41.5,54.73,18.84,30.57,83.889999,19.4,63.029999,4.18,69.699997,6.34,804,64.360001,33.540001,59.549999,124.389999,35.849998,47.830002,55.849998,81.870003,25.309999
2017-10-31,46.82,3.64,73.5,115.889999,24.5,12.27,12.11,31.09,47.400002,24.74,19.559999,5.83,19.15,100.610001,39.650002,2.21,41.759998,53.860001,18.76,31.35,83.18,19.440001,63.610001,4.18,68.400002,6.54,829,65.57,33.650002,59.040001,124,35.950001,47.869999,56.139999,82.169998,26.530001
2017-11-01,47.84,3.51,74.029999,115.900002,25.02,12.35,8.86,31.870001,47.349998,24.49,19.73,5.7,18.950001,100.919998,39.939999,2.26,41.900002,53.990002,18.950001,30.82,83.18,19.52,63.849998,4.18,67.800003,6.46,829,66.470001,33.549999,58.860001,124.43,35.700001,47.830002,56.209999,81.099998,26.5
2017-11-02,47.360001,3.56,74.739998,115.330002,24.549999,12.42,9.18,32.799999,47.150002,23.860001,19.459999,5.75,18.92,101.589996,39.349998,2.26,42.240002,53.990002,18.780001,30.709999,84.050003,19.549999,60.860001,4.37,67,6.43,829,66.389999,33.169998,59.790001,125.309998,36.099998,47.459999,56.48,81.650002,26.26
2017-11-03,47.450001,3.71,74.050003,114.989998,25,12.36,7.41,32.869999,46.450001,24.059999,19.629999,5.77,19.190001,101.410004,38.5,2.27,42.029999,54.139999,18.360001,31.26,84.139999,19.58,60.34,4.37,66.949997,6.67,827,65.389999,33.299999,59.360001,125.620003,36,47.419998,56.349998,81.699997,26.379999
2017-11-06,47.509998,3.67,73.800003,117.040001,25.110001,12.33,8.07,33.52,45.049999,24.34,19.790001,5.66,19.32,100.779999,39.259998,2.26,42.619999,54.52,18.16,31.709999,84.470001,19.52,60.18,4.18,67.050003,5.9,827,67.5,32.860001,59.290001,125.629997,35.900002,45.529999,56.18,81.239998,26.74
2017-11-07,46.459999,3.57,72.709999,117.239998,25.02,12.16,8.12,33.529999,43.200001,24.02,19.790001,5.31,18.92,98.75,38.310001,2.28,40.689999,53.869999,17.530001,31.459999,84.269997,19.5,60.509998,4.18,47.700001,5.75,803,66.830002,33.07,57.889999,127.459999,34.75,45.57,55.049999,81.629997,27.110001
2017-11-08,46.369999,3.59,72.339996,116.669998,24.9,12.06,7.96,33.639999,43.75,25.25,20.190001,5.33,18.799999,97.639999,38.299999,2.24,40.790001,54.009998,17.57,33.060001,84.559998,19.4,61.66,4.845,47.450001,5.99,803,67.290001,33.439999,58.369999,127.980003,34.400002,45.459999,54.259998,81.839996,27.26
2017-11-09,45.77,3.64,72.43,117.239998,24.9,12.04,7.96,32.970001,43.700001,25.4,20,4.43,18.83,97.629997,40.029999,2.24,41.169998,53.459999,19.5,32.75,84.089996,19.129999,61.400002,4.56,46.950001,6.17,805,70.849998,34,59.900002,125.459999,34.049999,45.07,54,81.400002,27.1
2017-11-10,45.82,3.68,72.25,117.18,25,12.01,6.77,32.93,43.75,25.08,19.99,4.74,18.99,97.510002,40.029999,2.25,43.040001,53.490002,19.98,32.880001,83.870003,19.08,62.130001,4.75,46.950001,6.19,823,70.809998,34.220001,61.400002,124.489998,34.150002,44.880001,53.810001,81.32,27.299999
2017-11-13,45.740002,3.61,71.989998,117.230003,24.360001,12.16,6.96,32.810001,44.25,25.950001,20.030001,4.55,18.950001,97.860001,38.720001,2.23,41.18,53.25,19.33,33.060001,83.93,19.07,63.619999,4.655,47.549999,6.03,823,69.489998,34.169998,60.400002,125.669998,34.75,44.75,53.720001,82.139999,27.639999
2017-11-14,45.810001,3.56,71.529999,116.919998,24.059999,12.02,6.46,32.490002,45.400002,25.860001,19.969999,4.31,19.629999,97.269997,39.16,2.13,42.200001,53.75,19.700001,32.849998,84.050003,19,63.040001,4.465,49.549999,5.93,755,72.410004,33.720001,60.09,124.870003,34.849998,44.220001,54.040001,82.379997,27.459999
2017-11-15,47.189999,3.59,71.730003,116.449997,24.02,12,6.66,32.16,45.150002,25.24,19.76,4.48,20.15,98.190002,39.189999,2.01,42.27,54.630001,19.98,32.889999,82.980003,18.969999,62.959999,4.275,48.549999,6.16,755,73.769997,33.810001,54.16,123.660004,34.900002,44.110001,53.75,81.730003,27.379999
2017-11-16,47.68,3.59,71.669998,114.57,24.33,12.04,6.66,32.599998,46.650002,25.879999,19.969999,4.64,20.26,98.470001,39.970001,2.18,42.25,55.27,20.25,33,83.199997,18.91,63.330002,4.18,48.950001,6.25,778,74.199997,34.52,55.099998,124.370003,35.400002,44.77,54.599998,81.699997,27.389999
2017-11-17,47.389999,3.7,71.330002,114.709999,24.280001,12.01,6.96,32.619999,47.950001,26.09,19.889999,4.72,19.99,98.139999,40.860001,2.29,43.720001,54.709999,20.35,33,82.400002,18.940001,63.650002,5.7,50.599998,6.23,761,76.580002,34.509998,58.139999,123.290001,35.299999,45.419998,54.150002,80.650002,27.540001
