"","TGT.Close","TGT.Volume","FTR.Close","FTR.Volume","UBSI.Close","UBSI.Volume","HD.Close","HD.Volume","JPM.Close","JPM.Volume","XOM.Close","XOM.Volume","CVX.Close","CVX.Volume","NSANY.Close","NSANY.Volume","GNBT.Close","GNBT.Volume","MGM.Close","MGM.Volume","TEVA.Close","TEVA.Volume","HST.Close","HST.Volume","FCAU.Close","FCAU.Volume","WFC.Close","WFC.Volume","WWE.Close","WWE.Volume","INO.Close","INO.Volume","QSR.Close","QSR.Volume","GRPN.Close","GRPN.Volume","SCE.PB.Close","SCE.PB.Volume","FFIN.Close","FFIN.Volume","GOOG.Close","GOOG.Volume","WM.Close","WM.Volume","ONCY.Close","ONCY.Volume","S.Close","S.Volume","GM.Close","GM.Volume","F.Close","F.Volume","ASCCY.Close","ASCCY.Volume","ARWR.Close","ARWR.Volume","COST.Close","COST.Volume","AAL.Close","AAL.Volume","JWN.Close","JWN.Volume","CSSEP.Close","CSSEP.Volume","NUS.Close","NUS.Volume","AMC.Close","AMC.Volume","ADDYY.Close","ADDYY.Volume","KSS.Close","KSS.Volume","MSFT.Close","MSFT.Volume","LUV.Close","LUV.Volume","HMC.Close","HMC.Volume","PCG.Close","PCG.Volume","DLTR.Close","DLTR.Volume","KGJI.Close","KGJI.Volume","NKE.Close","NKE.Volume","AMZN.Close","AMZN.Volume","ROST.Close","ROST.Volume","TMUS.Close","TMUS.Volume","WMT.Close","WMT.Volume","TJX.Close","TJX.Volume","TM.Close","TM.Volume","PBYI.Close","PBYI.Volume","T.Close","T.Volume","JNJ.Close","JNJ.Volume","C.Close","C.Volume","EPD.Close","EPD.Volume","VZ.Close","VZ.Volume","HRB.Close","HRB.Volume","NFLX.Close","NFLX.Volume","AAP.Close","AAP.Volume","HOFT.Close","HOFT.Volume","SIG.Close","SIG.Volume","SDC.Close","SDC.Volume","RRGB.Close","RRGB.Volume","M.Close","M.Volume","JBLU.Close","JBLU.Volume","YELP.Close","YELP.Volume"
"2007-01-18",61.509998,6335800,215.850006,86600,36.330002,138800,40.869999,18810000,48.150002,12654200,71.959999,23581900,70.919998,10648300,24.219999,166100,NA,NA,67.900002,4879600,33.93,9938400,24.395496,2217400,NA,NA,36.200001,8292400,16.139999,216000,12.76,13000,NA,NA,NA,NA,21.5,0,6.695,220800,243.004166,11908400,36.849998,1655100,25.27,2500,17.209999,41921600,NA,NA,8.18,78367600,NA,NA,40.66,6100,56.900002,3675900,57.830002,3170100,55.529999,2590500,NA,NA,17.690001,247200,NA,NA,24.799999,27500,69.830002,5103100,31,56364300,15.84,8469900,39.299999,1021700,46.169998,699400,10.576667,2697800,1.3,0,12.45875,16351200,36.98,9105000,8.2475,5611200,NA,NA,48.389999,13656200,7.375,20787200,132.080002,554200,NA,NA,35.02,27959700,67.709999,10695600,543.900024,1761400,14.505,1002800,35.073345,12188200,24.719999,1103200,3.178571,11298700,36.98,922900,15.43,86200,47.82,2400,NA,NA,34.68,310800,39.43,4416300,15.47,5562400,NA,NA
"2007-01-19",62.349998,5996700,214.199997,86600,36.689999,178800,40.549999,12125900,48.759998,14649200,73.529999,23912600,72.32,9983800,24.5,355400,NA,NA,67.260002,2662000,34.169998,5652200,24.640236,2027000,NA,NA,36.040001,10649900,16.389999,158000,12.72,7200,NA,NA,NA,NA,21.5,0,6.785,97200,243.960571,9993800,36.91,1630700,24.605,5700,17.23,33039100,NA,NA,8.3,66023300,NA,NA,40.48,2600,56.77,2818400,58.290001,2088000,55.029999,2583600,NA,NA,18,109200,NA,NA,25.200001,43100,69.529999,2172100,31.110001,75826900,15.91,5599000,39.889999,846200,46.040001,966900,10.533334,2831400,1.3,0,12.4925,11123200,37.02,6095900,8.0875,9382400,NA,NA,48.310001,11960300,7.5075,17822400,132.330002,396500,NA,NA,35.07,21667700,67.760002,13473300,545,2395500,14.565,773200,34.774609,13451400,24.540001,1049100,3.222857,12152000,37.299999,682900,15.55,52700,48.040001,2400,NA,NA,34.459999,160500,40.220001,8269300,15.76,3342700,NA,NA
"2007-01-22",61.5,5511100,214.199997,89100,36.25,100500,40.049999,14165800,49.66,18325500,72.900002,21929300,71.220001,11969100,24.74,244400,NA,NA,67.860001,1009700,34.689999,5888600,24.503181,2598700,NA,NA,35.75,13683900,16.32,89100,12.8,2000,NA,NA,NA,NA,21.5,0,6.75,490000,239.522217,10849100,37.349998,2924100,23.655001,7800,17.299999,38195600,NA,NA,8.41,53554600,NA,NA,39.66,4200,56.34,3358100,57.029999,2374500,54.220001,1961300,NA,NA,17.75,100500,NA,NA,25,36200,68.580002,2732800,30.719999,56143900,15.51,9120700,39.099998,820200,45.799999,1559200,10.5,2077400,1.3,0,12.2125,19514400,36.950001,8317000,8.0175,5166800,NA,NA,47.959999,12719900,7.4875,19294800,131.210007,524800,NA,NA,35.27,21407700,67.18,10245500,546.799988,2808200,14.805,832600,34.774609,9991400,24.610001,1144100,3.128572,18595500,37.060001,526600,15.52,44000,47.880001,2400,NA,NA,33.939999,212900,39.900002,6614200,15.46,4756100,NA,NA
"2007-01-23",61.43,4265400,217.350006,121600,36.380001,83900,40.43,11380400,49.830002,12845300,74.489998,29016600,72.559998,9268800,25.41,347900,NA,NA,70.150002,2863100,34.959999,6953100,24.581497,2187700,NA,NA,36.009998,8460900,16.09,181300,12.48,9000,NA,NA,NA,NA,21.5,0,6.76,129600,238.630554,9365900,37.599998,2606700,24.035,2400,17.450001,23393900,NA,NA,8.3,116406900,NA,NA,38.759998,14300,56.439999,2775100,53.27,3485200,53.939999,1971900,NA,NA,18.02,141500,NA,NA,24.9,64300,69.080002,2100600,30.74,49171200,15.37,13407900,39.68,727700,46.169998,1201800,10.47,1797200,1.3,0,12.095,13594400,36.43,5313600,7.99,6183600,NA,NA,47.810001,11274300,7.46,11744800,132.080002,386000,NA,NA,35.360001,17772400,66.5,9698300,544.900024,1626500,14.9,1047800,34.998661,14298300,24.5,1730800,3.108572,20239100,37.43,595700,15.52,62600,48.259998,8700,NA,NA,34.189999,144900,39.599998,4588200,15.08,5496100,NA,NA
"2007-01-24",61.48,4031900,217.199997,143100,36.889999,72700,40.689999,9835700,50.360001,13857500,74.900002,19785400,72.839996,7061700,25.639999,944700,NA,NA,72.099998,2812800,34.73,12421400,24.97308,1973000,NA,NA,36.560001,10893500,16.200001,51800,12.76,11900,NA,NA,NA,NA,21.5,0,6.816667,73200,248.60318,12164000,37.790001,1900300,24.51,4200,17.84,30881800,NA,NA,8.2,76821900,NA,NA,38.099998,7000,57.060001,2026300,53.349998,3578000,54.959999,1488500,NA,NA,18.08,90000,NA,NA,24.049999,62000,69.580002,1714100,31.09,58527800,15.29,9347200,40.639999,448800,46.68,1127300,10.536667,2159000,1.3,2800,12.105,8871200,37.259998,5271700,8.045,5565600,NA,NA,48.610001,13491600,7.51,9185600,135.550003,653200,NA,NA,36.630001,34047400,67.010002,7665500,548.299988,1506300,14.7,1834600,35.540119,11639000,24.58,859900,3.25,44220400,37.689999,280500,15.69,67300,47.299999,6500,NA,NA,34,138300,40.720001,6490700,15.04,3739000,NA,NA
"2007-01-25",60.68,3644300,214.649994,102300,36.349998,122700,40.09,11086200,50.209999,14855900,73.519997,22630100,71.519997,8441500,24.950001,895600,NA,NA,69.949997,1567500,34.400002,8653200,25.217817,3520300,NA,NA,36.080002,8555000,16.200001,117900,12.96,6600,NA,NA,NA,NA,21.6,100,6.731667,155200,243.133682,12784700,37.119999,2467000,26.030001,7100,17.52,26877500,NA,NA,8.22,99688700,NA,NA,39.099998,6500,55.73,2515500,53.860001,2751700,53.540001,1391300,NA,NA,17.77,122100,NA,NA,23.700001,49300,68.540001,2351100,30.450001,97378700,15.13,6466100,38.959999,1079900,45.849998,1200800,10.253333,3831000,1.3,0,11.98,10141600,37.080002,6747600,7.9625,7590400,NA,NA,48.150002,9760100,7.4475,12919600,131.699997,794100,NA,NA,36.790001,31644000,66.68,7727900,539.299988,1902600,14.55,1098800,35.007996,12685000,24.540001,983100,3.321429,64389500,37.259998,726500,15.28,41800,47.900002,6800,NA,NA,33.599998,182300,39.82,3743400,14.78,4292700,NA,NA
"2007-01-26",60.189999,3237700,216.300003,110300,36.27,173200,39.939999,9797400,49.700001,13990300,73.610001,20506200,71.5,7266600,25.120001,287800,NA,NA,70.269997,1895000,34.610001,4446400,25.119921,1720900,NA,NA,36.029999,10103800,15.93,253700,13,10900,NA,NA,NA,NA,21.6,100,6.745,185200,246.994202,11034100,37.459999,2886700,26.885,5000,17.49,13496400,NA,NA,8.42,54421900,NA,NA,40.200001,5600,55.360001,1841500,52.130001,3327000,53.650002,1820300,NA,NA,17.93,101600,NA,NA,23.5,31800,68.949997,1892600,30.6,96103700,15.08,12677000,39.07,716800,46.029999,1303500,10.283334,3137600,1.3,0,11.9,10981600,36.849998,4139300,8,6572800,NA,NA,47.669998,11058400,7.375,13828400,131.539993,716400,NA,NA,36.400002,24425400,66.07,10773000,546.700012,2110000,14.615,1249000,35.316067,10493300,24.48,982600,3.307143,13869800,37.490002,375300,15.01,93100,47.540001,4200,NA,NA,33.560001,165500,40.27,5085700,14.38,4691200,NA,NA
"2007-01-29",60.07,3067000,216.449997,72500,35.919998,250900,39.91,12147600,49.470001,12085000,73.199997,17370600,71.529999,6323100,25.43,208500,NA,NA,69.07,1894600,34.759998,5341600,25.090553,1828900,NA,NA,35.950001,13256200,15.98,91100,13,8100,NA,NA,NA,NA,21.6,0,6.83,173200,245.315491,9587100,37.709999,2640900,27.549999,1300,17.469999,11613900,NA,NA,8.37,55791000,NA,NA,41.259998,3800,55.27,3074000,54.43,4226300,54.439999,1865300,NA,NA,18.040001,192200,NA,NA,23.700001,21000,69.620003,2331300,30.530001,57605900,15.14,9112600,39.02,500300,46.27,813400,10.423333,4050200,1.3,0,12.04,16308000,37.43,7395000,7.9925,3921600,NA,NA,47.630001,9537000,7.3475,12870800,131.699997,450300,NA,NA,36.509998,19843900,66.150002,8152700,540.599976,2220600,14.475,1084400,35.502777,17055400,24.700001,1073700,3.221429,21761600,37.299999,387000,15.04,52700,47.119999,5100,NA,NA,33.689999,116500,40.349998,4663600,14.5,5222100,NA,NA
"2007-01-30",60.439999,4402500,219.149994,105300,36.27,191200,40.169998,8671700,50.18,12325700,74.389999,21590500,73.07,6398000,25.389999,372800,NA,NA,67.5,2111600,34.759998,4473500,25.256975,2579700,NA,NA,35.900002,9689100,16.08,78700,12.96,13400,NA,NA,NA,NA,22,500,6.876667,126000,246.237045,8392200,37.939999,2088700,27.17,3200,17.65,14622900,NA,NA,8.2,28763200,NA,NA,41.060001,4500,55.299999,2177500,53.099998,3339000,54.529999,2613100,NA,NA,18.290001,114400,NA,NA,23.93,29000,69.260002,1566900,30.48,61900400,15.14,8063500,39.700001,548800,46.310001,861200,10.37,1864200,1.5,1200,12.21875,19752800,37.049999,4813500,8.075,5060800,NA,NA,47.279999,16342400,7.3675,11395600,132.710007,425300,NA,NA,37.09,19797900,66.389999,7171900,542.700012,1692000,14.685,1659400,36.016228,17042600,24.57,560900,3.275714,8789200,37.060001,554200,15.49,38200,47.880001,3200,NA,NA,33.900002,101700,40.349998,3292900,13.85,9172200,NA,NA
"2007-01-31",61.360001,3207900,219.899994,121300,36.52,185800,40.740002,11630100,50.93,18460500,74.099998,24249200,72.879997,9757800,24.99,227500,NA,NA,69.970001,1966400,35.099998,5538200,25.912872,4131500,NA,NA,35.919998,8536500,16.08,85200,12.88,3200,NA,NA,NA,NA,22,0,6.87,252400,249.813644,24503600,37.98,2625800,26.030001,3500,17.83,19428100,NA,NA,8.13,65038600,NA,NA,41.16,4300,56.16,3101100,55.98,5100600,55.709999,1980800,NA,NA,18.450001,115400,NA,NA,24.049999,28900,70.910004,2450500,30.860001,73968400,15.1,7734900,39.330002,1037700,46.68,1029000,10.483334,1954800,1.5,0,12.35125,17216800,37.669998,7277500,8.0975,5186400,NA,NA,47.689999,14894300,7.3925,11059200,131.779999,546600,NA,NA,37.630001,28401000,66.800003,8171600,551.299988,1815600,14.785,1890400,35.960213,12921900,24.6,922800,3.258571,10256400,37.950001,759700,15.63,23300,47.84,3900,NA,NA,35.75,922400,41.490002,6083200,13.68,6044400,NA,NA
"2007-02-01",61.799999,3858000,219.149994,113100,36.73,105800,41.080002,12544200,51.209999,13420400,75.080002,25168000,74.470001,10956200,25.559999,254900,NA,NA,72.480003,2305200,35.43,7548700,26.333822,3003900,NA,NA,35.869999,7875600,16.01,75200,13.08,15200,NA,NA,NA,NA,21.950001,3000,6.908333,109200,239.97551,31434700,37.689999,3141900,26.030001,1900,17.879999,19201900,NA,NA,8.29,27922600,NA,NA,40.560001,3900,56.389999,2176800,57.990002,2600900,56.939999,2236800,NA,NA,18.549999,165300,NA,NA,24.200001,46300,72.82,3020300,30.559999,55355800,15.35,9809500,39.200001,1172300,46.98,1460900,10.553333,4134800,1.5,0,12.585,24736800,38.700001,26123100,8.175,6344400,NA,NA,47.779999,13235400,7.1225,42582800,133.279999,376100,NA,NA,37.75,19829500,67.010002,9232500,547.299988,1875500,14.79,2237800,35.47477,15064200,24.76,928600,3.247143,7888300,37.509998,1164800,16,47900,48.599998,11200,NA,NA,35.580002,4e+05,41.869999,4829100,13.83,5195200,NA,NA
"2007-02-02",62.029999,3276400,221.100006,103400,36.869999,108600,40.830002,9928300,50.93,15443400,75.540001,24299300,74.040001,7377300,23.5,819000,NA,NA,71.540001,1331600,35.32,4306400,26.696035,2939900,NA,NA,35.860001,6222200,16.190001,54900,12.64,8100,NA,NA,NA,NA,21.950001,0,6.873333,157200,239.850983,12620000,37.849998,1856200,26.030001,2300,17.719999,15554100,NA,NA,8.23,24730000,NA,NA,40.689999,2300,56.009998,2224400,57.98,2171700,56.68,1249100,NA,NA,18.6,90100,NA,NA,24.25,18800,73.150002,2825000,30.190001,60401700,15.26,5894400,38.240002,1697600,47.040001,696300,10.58,2490800,1.5,0,12.525,10944000,37.389999,25850700,8.15,5348400,NA,NA,48.080002,12611700,7.1725,23571600,131.270004,466700,NA,NA,38.119999,20842400,66.580002,11317500,546.599976,1258500,14.92,1398000,35.633472,10841400,24.66,801300,3.262857,9864400,37.490002,800300,15.76,28900,48.619999,4500,NA,NA,36.75,384200,41.880001,3620600,13.65,3846400,NA,NA
"2007-02-05",62.119999,3096300,221.550003,75300,36.810001,121900,41.029999,9017400,50.959999,8079900,75.669998,18168800,73.779999,8431500,23.190001,529800,NA,NA,72.589996,1294600,35.049999,7509300,26.666666,1817700,NA,NA,35.689999,15495800,16.02,153300,12.52,2800,NA,NA,NA,NA,21.950001,0,6.856667,164400,232.707748,14467800,38.290001,3001200,25.934999,3100,17.77,17512900,NA,NA,8.33,27387700,NA,NA,38.599998,4400,56.209999,3316100,58.41,1513100,56.5,1792900,NA,NA,18.34,172500,NA,NA,24.25,0,72.010002,1979000,29.610001,99102100,15.03,7286100,37.669998,951200,47.689999,1398100,10.533334,1998600,1.3,200,12.4275,11786400,37.16,6110900,8.0025,3524400,NA,NA,48.52,14214900,7.0275,18046800,130.460007,447400,NA,NA,37.790001,25967600,66.300003,7526200,547.5,1658800,15.04,1477600,35.558788,9057800,24.540001,884600,3.228571,5572700,37.52,543200,15.46,40800,48.860001,3000,NA,NA,36.360001,335100,41.310001,2777600,13.57,3035300,NA,NA
"2007-02-06",62.709999,3118400,220.5,112200,36.950001,110000,41.27,8096800,51,9849200,75.459999,16222300,73.370003,8374800,23.17,457400,NA,NA,72.080002,1694900,34.880001,5175800,27.165932,4771500,NA,NA,35.900002,9657100,16.219999,233900,12.48,7300,NA,NA,NA,NA,20.5,1400,6.83,563200,234.859695,10683600,38.060001,2648500,22.514999,27100,17.75,15761300,NA,NA,8.54,44746900,NA,NA,39.779999,3100,56.57,1675400,58.310001,1443600,56.700001,2276900,NA,NA,18.879999,226400,NA,NA,24.950001,15800,73.18,1641500,29.51,79281100,15.21,7018700,38.509998,960700,47.619999,948800,10.533334,1774800,1.3,0,12.64625,11491200,38.27,8612700,8.05,2877600,NA,NA,48.580002,8961900,7.0875,8201600,133.699997,571500,NA,NA,37.509998,22771000,66,8180100,549.5,1553600,15.11,1144400,35.549454,8630300,24.84,762200,3.188571,15805300,37.970001,535600,15.43,39200,49.360001,5300,NA,NA,36.389999,102300,41.619999,3153500,13.69,5139800,NA,NA
"2007-02-07",62.799999,1858600,220.5,85800,37.110001,124400,41.360001,8347100,51.209999,7537400,74.790001,18134700,72.639999,9573100,22.91,551600,NA,NA,73.360001,1836800,34.82,5149400,28.105726,4901600,NA,NA,35.880001,9411400,16.200001,159000,12,26000,NA,NA,NA,NA,20.5,0,6.958333,351600,234.127426,8270400,38.41,2389900,22.895,6500,18.049999,29486500,NA,NA,8.56,32595800,NA,NA,39.860001,3100,57.130001,2986700,58.080002,1395600,56.84,1298700,NA,NA,17.5,1016400,NA,NA,25.1,15200,73.419998,1879700,29.370001,65145500,15.13,6945300,38.580002,336300,47.68,672800,10.603333,2527400,1.3,0,12.8625,20092000,38.98,10503200,8.1,3497600,NA,NA,48.580002,10084300,7.045,7790800,132.940002,383900,NA,NA,37.16,34762800,65.800003,7795300,549.5,1199300,15.105,1155600,35.558788,8500000,24.84,939900,3.271429,11223800,38.330002,584600,15.59,43200,49.259998,3600,NA,NA,37.009998,207200,41.32,2738500,13.42,6377800,NA,NA
"2007-02-08",62.259998,2856800,221.699997,93100,36.990002,89500,41.09,11976500,50.93,10312300,75.459999,18742000,73.75,10159500,22.41,574800,NA,NA,74.400002,1240300,34.91,4582400,27.459618,4235100,NA,NA,35.560001,11147500,16.18,80200,12,28900,NA,NA,NA,NA,20,1800,7.08,260800,234.635529,8183900,35.43,15309700,22.42,3900,17.92,14241500,NA,NA,8.55,23819700,NA,NA,40.68,6200,56.619999,5392400,59.310001,1984400,56.98,1938400,NA,NA,17.290001,500600,NA,NA,25.200001,48100,72.5,2912400,29.26,48749000,15.16,6835400,38.869999,489700,48.169998,1325200,11.15,10210800,1.3,100,12.92375,15504000,39.099998,5483600,8.2225,6855600,NA,NA,48.310001,10791600,7.15,10220400,132.100006,444500,NA,NA,37.380001,16408500,65.760002,7340100,544.400024,1399400,15.085,1371200,35.428093,12177900,24.52,3730800,3.392857,19541900,38.73,638400,15.65,36100,49.139999,2900,NA,NA,37.220001,138100,42.860001,9878600,13.3,4520300,NA,NA
"2007-02-09",61.669998,4963400,220.199997,141400,36.57,112400,41,9320000,50.419998,9489000,75.220001,17734200,73.32,6502300,22.35,432500,NA,NA,71.300003,1775400,35,5349500,27.400881,8047700,NA,NA,35.360001,12378900,16.139999,85700,12.04,15300,NA,NA,NA,NA,20,0,7.031667,339600,230.082596,9753600,35.25,6761600,21.375,5300,18,17279400,NA,NA,8.73,108536600,NA,NA,40.599998,2100,55.98,2510300,58.139999,1282600,56.880001,1800400,NA,NA,17.43,353600,NA,NA,24.549999,28900,72.470001,1738400,28.98,69823100,15.15,6758400,39.580002,827000,47.700001,1035700,11.103333,5508200,1.3,0,12.95,16579200,38.720001,5960100,8.19,4159200,NA,NA,47.970001,12406000,7.0225,14179600,132.059998,601600,NA,NA,36.900002,20594500,65.599998,7107600,534,1922900,15.085,1059200,35.194706,8386900,23.809999,3398900,3.301429,7865200,38.52,578000,18.299999,443200,48.779999,13300,NA,NA,37.029999,302300,43.040001,8268300,12.92,6476900,NA,NA
"2007-02-12",61.799999,2929800,218.550003,116800,36.82,90100,41.439999,18480700,50.439999,7889000,74.599998,16564600,72.32,12468000,22.209999,234600,NA,NA,69.400002,2571400,35.360001,7498600,27.165932,2594500,NA,NA,35.599998,8153500,16.4,121500,11.28,22400,NA,NA,NA,NA,20.02,300,7.011667,121600,228.289322,11552100,34.93,3532800,20.805,3300,17.9,14386800,NA,NA,8.65,33682800,NA,NA,40.68,4000,55.799999,2442500,58.880001,1058900,56.740002,2010200,NA,NA,17.209999,309500,NA,NA,24.5,93000,71.830002,1741500,28.940001,52774400,15.77,11123600,39.32,618300,47.84,1083600,10.996667,4525400,1.3,0,13.04625,20028800,38.849998,3835700,8.2,3980800,NA,NA,47.740002,10330400,7.0125,8320400,131.789993,282200,NA,NA,36.959999,13338200,65.459999,6067300,534.299988,1530800,14.955,923400,35.073345,6797200,23.799999,2035800,3.304286,7119700,37.48,1351600,18.129999,128400,48.66,4700,NA,NA,37.07,353700,43.360001,5189100,13.13,5240600,NA,NA
"2007-02-13",62.130001,2265700,220.5,122300,37.110001,94900,41.759998,13173700,50.950001,8374100,75.449997,15839600,72.830002,7909300,22.75,345700,NA,NA,70.239998,1653200,36.950001,22826700,28.105726,4488300,NA,NA,35.869999,10409500,16.049999,225700,11.92,25300,NA,NA,NA,NA,20.02,0,7.08,257200,228.69281,8155600,35.02,5971100,20.52,4500,18.360001,18087600,NA,NA,8.45,59691800,NA,NA,39.98,3800,56.459999,2285000,59.169998,1014900,57.66,1444400,NA,NA,17.48,136700,NA,NA,24.799999,32300,72.32,1630200,29.01,50348100,15.8,10512300,40.5,915200,48.41,823200,11.1,4573200,1.6,6400,13.15,18204000,39.310001,4505500,8.35,5477200,NA,NA,47.98,10068400,7.025,10919600,134.860001,485800,NA,NA,37.189999,13865300,65.379997,8583600,537.099976,1305100,14.965,1309200,35.512112,7420800,23.75,1772700,3.271429,4841900,37.5,616200,17.66,88800,47.799999,5200,NA,NA,37.09,439100,43.950001,6559600,12.99,3399100,NA,NA
"2007-02-14",62.439999,3264400,223.350006,99900,37.110001,97500,41.73,20514700,51.419998,10745900,75.599998,17648800,72.190002,7907900,23.389999,375700,NA,NA,70.379997,4666700,37.959999,11354600,27.371513,3873900,NA,NA,36.009998,10671900,16.110001,173700,11.92,16500,NA,NA,NA,NA,19.549999,800,6.97,158800,232.095047,11440200,35.299999,3799800,20.615,5600,18.530001,15660400,NA,NA,8.51,63469200,NA,NA,41.490002,5800,57.049999,2246200,57.790001,3163600,58.619999,2383400,NA,NA,17.49,286300,NA,NA,25.200001,29800,73.029999,2031800,29.4,55588600,16.09,6960600,40.779999,806700,48.299999,1479800,11.333333,5114400,1.6,0,13.1725,13357600,40.139999,6814100,8.6575,9522800,NA,NA,47.869999,12275700,7.155,15445200,136.5,949000,NA,NA,37.189999,21634700,65.849998,7254900,541.799988,1416200,14.97,1004800,36.062904,12386200,23.860001,2627500,3.228571,36174600,37.02,1235300,17.950001,89200,48.880001,2700,NA,NA,37.48,151400,44.330002,8155500,13.23,5200400,NA,NA
"2007-02-15",62.669998,2074900,226.199997,190000,36.959999,93500,41.66,10828700,51.209999,13339600,75.339996,17871900,71.360001,10225000,23.48,165700,NA,NA,70.779999,1608000,37.400002,11593100,27.400881,2993600,NA,NA,36.009998,6591900,16.07,184500,11.88,1900,NA,NA,NA,NA,19.809999,300,7.048333,246400,229.873383,8115000,35.650002,4265400,20.33,1700,18.58,12978500,NA,NA,8.6,24990600,NA,NA,40.700001,8600,57.900002,3241400,57.400002,1329700,58.720001,1487900,NA,NA,17.559999,225100,NA,NA,25.15,47100,73.580002,1277000,29.459999,63858100,15.76,8913200,40.02,613100,48.43,946200,11.376667,3302400,1.6,0,13.18875,11341600,40.060001,5088200,8.6975,7936400,NA,NA,48.360001,11296500,7.18,7800000,136.770004,419600,NA,NA,37.23,14170000,65.790001,7350800,542.099976,1370800,15,906600,35.84819,7471700,23.83,1296100,3.214286,8286600,38.75,3884400,17.99,97000,48.32,4700,NA,NA,37.580002,195000,44.529999,4285000,13.85,10592700,NA,NA
"2007-02-16",62.91,3454500,224.100006,96400,37.16,118700,41.439999,11035300,51.25,11291900,75.290001,18329200,70.809998,9619000,23.35,153700,NA,NA,68.970001,2125700,37.709999,6754200,27.048458,3052100,NA,NA,35.759998,11446000,16.07,120500,12.08,16400,NA,NA,NA,NA,19.809999,0,7.098333,262000,234.09256,12400200,35.68,4007600,20.139999,2200,18.969999,28405400,NA,NA,8.53,32178500,NA,NA,40.279999,1000,57.799999,3756100,56.700001,1931100,58.459999,1483100,NA,NA,17.719999,154400,NA,NA,24.5,293300,73.82,1416000,28.74,109340300,15.7,7409200,39.080002,587900,48.23,1082400,11.39,2922600,1.5,6200,13.2875,15173600,40.330002,4679000,8.7025,6888000,NA,NA,48.48,17103700,7.1175,8332400,137.149994,399900,NA,NA,37.48,16460800,65.510002,12927000,541,1725400,15,900600,35.941544,9217600,23.549999,2340700,3.267143,10532900,38.650002,600400,18.940001,139500,47.900002,2400,NA,NA,37.59,124100,44.099998,3351000,13.56,5226400,NA,NA
"2007-02-20",64.32,4695200,225.149994,88900,37.450001,146000,41.34,17903400,51.630001,9171500,74.870003,15840500,70.120003,9347500,23.34,167500,NA,NA,70,1781700,38.119999,5414800,26.921194,4150900,NA,NA,35.939999,7986600,16.219999,184500,12.32,14500,NA,NA,NA,NA,19.809999,0,7.165,85600,235.168533,8165600,35.380001,3840500,20.235001,3300,19.120001,23827800,NA,NA,8.65,27532700,NA,NA,39.900002,3000,58.279999,3534800,56.380001,1783800,59.119999,2260800,NA,NA,18.07,224000,NA,NA,24.549999,176400,74.239998,1595300,28.83,53978200,15.64,6521300,39.009998,640900,48,1582500,11.516666,2695400,1.5,0,13.35125,14660800,41.509998,8903400,8.6275,4986400,NA,NA,50.259998,36502900,7.155,11123200,136.669998,348300,NA,NA,37.360001,17002300,65.459999,9384300,541.900024,1610500,14.94,1040000,35.717491,7879900,22.969999,4081000,3.358572,12290600,38.029999,1054300,19.16,76400,47.66,2700,NA,NA,37.900002,333400,44.419998,3550300,12.9,30940700,NA,NA
"2007-02-21",63.610001,3049900,224.550003,157300,37.41,74200,41.299999,11916800,51.650002,9337100,74.779999,17886500,69.940002,13256400,23.209999,195800,NA,NA,69.75,1655200,38.34,5939300,26.725405,4243300,NA,NA,36.18,12414900,16.200001,133200,12.8,33000,NA,NA,NA,NA,19.809999,0,7.121666,148000,237.041504,11323400,35.029999,5164100,20.424999,1200,18.969999,16219100,NA,NA,8.47,36351500,NA,NA,40.080002,5200,58.18,1882000,55.73,1102500,59.169998,2602600,NA,NA,17.99,135900,NA,NA,24.85,272300,73.639999,1461700,29.35,68604900,15.61,4925200,38.259998,616200,47.91,1121800,11.523334,2878200,1.5,0,13.38875,11065600,41.259998,4508400,8.6125,3846800,NA,NA,49.970001,23789100,7.045,24628800,135.589996,319400,NA,NA,37.209999,16159800,65,12036200,537.5,1491600,15.005,1840200,35.745499,8746600,22.299999,7751900,3.341429,64801800,38.310001,1783200,19.76,89300,47.880001,5800,NA,NA,38.099998,424900,43.98,5686500,13.19,26329000,NA,NA
"2007-02-22",63.119999,2945000,225.449997,80800,37.540001,117000,41.18,9484700,51.639999,9111600,75.080002,17165300,70.669998,8403100,22.860001,199700,NA,NA,72.260002,2819200,37.740002,5884900,26.235928,5526000,NA,NA,36.209999,10513900,16.33,121900,12.8,5500,NA,NA,NA,NA,19.809999,0,7.178333,232800,237.03653,11530700,34,10206100,20.52,6600,19.24,12152400,NA,NA,8.35,26903200,NA,NA,39.299999,7400,58.09,2099300,54.619999,1586400,59.66,2164200,NA,NA,17.99,159200,NA,NA,24.75,58700,72.919998,2886600,29.389999,57754400,15.61,4139200,38.09,491600,47.849998,1277000,11.41,3209600,1.3,20100,13.52875,11451200,41,4926100,8.56,2624400,NA,NA,49.689999,10632900,7.16,21589200,135.649994,270800,NA,NA,37.049999,14782000,64.779999,12930900,535.900024,1909300,15.065,1115400,35.885529,9807300,22.42,6414800,3.392857,8782900,38.380001,514500,19.950001,117900,47.400002,4600,NA,NA,38.16,432000,44.25,7807800,13.16,10674500,NA,NA
